Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_87_541,VGND,li1,257.1400,250.2400,0.000036
FILLER_87_529,VGND,li1,251.6200,250.2400,0.000036
FILLER_87_517,VGND,li1,246.1000,250.2400,0.000036
FILLER_87_505,VGND,li1,240.5800,250.2400,0.000036
FILLER_87_502,VGND,li1,236.9000,250.2400,0.000036
FILLER_87_490,VGND,li1,233.6800,250.2400,0.000036
FILLER_87_464,VGND,li1,221.7200,250.2400,0.000036
FILLER_87_429,VGND,li1,205.6200,250.2400,0.000034
FILLER_87_417,VGND,li1,200.1000,250.2400,0.000033
FILLER_87_407,VGND,li1,193.2000,250.2400,0.000032
FILLER_87_391,VGND,li1,185.6100,250.2400,0.000030
FILLER_87_387,VGND,li1,184.4600,250.2400,0.000030
FILLER_87_365,VGND,li1,173.6500,250.2400,0.000040
FILLER_87_353,VGND,li1,169.2800,250.2400,0.000050
FILLER_87_323,VGND,li1,154.5600,250.2400,0.000074
FILLER_87_297,VGND,li1,143.0600,250.2400,0.000091
FILLER_87_279,VGND,li1,134.0900,250.2400,0.000101
FILLER_87_275,VGND,li1,132.9400,250.2400,0.000101
FILLER_87_240,VGND,li1,116.8400,250.2400,0.000112
FILLER_87_231,VGND,li1,112.0100,250.2400,0.000115
FILLER_87_225,VGND,li1,110.4000,250.2400,0.000115
FILLER_87_207,VGND,li1,100.9700,250.2400,0.000118
FILLER_87_203,VGND,li1,99.8200,250.2400,0.000118
FILLER_87_187,VGND,li1,92.0000,250.2400,0.000119
FILLER_87_169,VGND,li1,83.7200,250.2400,0.000114
FILLER_87_162,VGND,li1,81.4200,250.2400,0.000111
FILLER_87_125,VGND,li1,64.4000,250.2400,0.000084
FILLER_87_113,VGND,li1,60.2600,250.2400,0.000078
FILLER_87_111,VGND,li1,56.8100,250.2400,0.000069
FILLER_87_105,VGND,li1,55.2000,250.2400,0.000069
FILLER_87_93,VGND,li1,51.0600,250.2400,0.000062
FILLER_87_81,VGND,li1,45.5400,250.2400,0.000051
FILLER_87_69,VGND,li1,40.0200,250.2400,0.000043
FILLER_87_57,VGND,li1,34.5000,250.2400,0.000033
FILLER_87_55,VGND,li1,31.0500,250.2400,0.000026
FILLER_87_51,VGND,li1,29.9000,250.2400,0.000026
FILLER_87_39,VGND,li1,26.2200,250.2400,0.000017
FILLER_87_27,VGND,li1,20.7000,250.2400,0.000017
FILLER_87_15,VGND,li1,15.1800,250.2400,0.000017
FILLER_87_3,VGND,li1,9.6600,250.2400,0.000017
FILLER_86_561,VGND,li1,263.8100,244.8000,0.000099
FILLER_86_557,VGND,li1,262.6600,244.8000,0.000099
FILLER_86_545,VGND,li1,258.9800,244.8000,0.000099
FILLER_86_533,VGND,li1,253.4600,244.8000,0.000099
FILLER_86_526,VGND,li1,248.8600,244.8000,0.000099
FILLER_86_514,VGND,li1,244.7200,244.8000,0.000099
FILLER_86_502,VGND,li1,239.2000,244.8000,0.000099
FILLER_86_468,VGND,li1,221.0300,244.8000,0.000097
FILLER_86_429,VGND,li1,203.3200,244.8000,0.000086
FILLER_86_402,VGND,li1,190.9000,244.8000,0.000072
FILLER_86_365,VGND,li1,173.6500,244.8000,0.000045
FILLER_86_363,VGND,li1,172.7300,244.8000,0.000047
FILLER_86_359,VGND,li1,171.5800,244.8000,0.000047
FILLER_86_329,VGND,li1,157.0900,244.8000,0.000061
FILLER_86_323,VGND,li1,155.4800,244.8000,0.000063
FILLER_86_298,VGND,li1,143.2900,244.8000,0.000072
FILLER_86_276,VGND,li1,133.1700,244.8000,0.000080
FILLER_86_246,VGND,li1,120.0600,244.8000,0.000088
FILLER_86_234,VGND,li1,114.5400,244.8000,0.000090
FILLER_86_210,VGND,li1,102.3500,244.8000,0.000094
FILLER_86_202,VGND,li1,100.2800,244.8000,0.000094
FILLER_86_194,VGND,li1,95.2200,244.8000,0.000094
FILLER_86_167,VGND,li1,83.0300,244.8000,0.000094
FILLER_86_159,VGND,li1,80.5000,244.8000,0.000093
FILLER_86_121,VGND,li1,61.8700,244.8000,0.000076
FILLER_86_109,VGND,li1,58.4200,244.8000,0.000069
FILLER_86_97,VGND,li1,52.9000,244.8000,0.000061
FILLER_86_85,VGND,li1,47.3800,244.8000,0.000052
FILLER_86_83,VGND,li1,43.9300,244.8000,0.000044
FILLER_86_77,VGND,li1,42.3200,244.8000,0.000044
FILLER_86_65,VGND,li1,38.1800,244.8000,0.000037
FILLER_86_53,VGND,li1,32.6600,244.8000,0.000029
FILLER_86_41,VGND,li1,27.1400,244.8000,0.000020
FILLER_86_29,VGND,li1,21.6200,244.8000,0.000016
