net,length_um
_09875_,32.27µm
add_mantisaB\[16\],32.27µm
_09812_,32.26µm
_20608_,32.26µm
div_mantisa\[0\],32.26µm
_01787_,32.245µm
_12272_,32.24µm
_19908_,32.24µm
_07375_,32.22µm
_07863_,32.22µm
_16297_,32.22µm
_04457_,32.2µm
_15133_,32.2µm
_16540_,32.2µm
_08430_,32.18µm
_13951_,32.18µm
_02685_,32.16µm
_13732_,32.16µm
_16613_,32.16µm
_16894_,32.12µm
divider_instance.signA2,32.12µm
_16924_,32.11µm
_05508_,32.1µm
_19863_,32.1µm
_07993_,32.08µm
_08367_,32.08µm
_19261_,32.08µm
net3242,32.08µm
_06286_,32.06µm
_13556_,32.06µm
_18162_,32.06µm
_06351_,32.04µm
_13218_,32.04µm
_14372_,32.04µm
_09592_,32.02µm
_09959_,32.02µm
_18823_,32.02µm
_16954_,32.01µm
_04548_,32.005µm
_09606_,32µm
_09665_,32µm
_19211_,32µm
divider_instance.mantisaB0\[9\],32µm
_06060_,31.98µm
_21504_,31.98µm
_11265_,31.96µm
_12569_,31.96µm
_16782_,31.96µm
_01595_,31.945µm
_13553_,31.94µm
multiplier_instance.s3_sum\[31\],31.94µm
_08225_,31.92µm
_14298_,31.92µm
_21713_,31.92µm
_06455_,31.9µm
_06747_,31.9µm
_14251_,31.9µm
_14587_,31.9µm
_14354_,31.88µm
_10382_,31.86µm
_17213_,31.84µm
_18437_,31.84µm
_05280_,31.82µm
_11983_,31.82µm
mult_mantisaA\[10\],31.82µm
_09504_,31.8µm
net182,31.8µm
_08137_,31.76µm
_14676_,31.76µm
_20629_,31.76µm
_03247_,31.72µm
_06187_,31.72µm
_07484_,31.72µm
_14718_,31.72µm
_20378_,31.72µm
_09658_,31.715µm
_15470_,31.71µm
_03008_,31.7µm
_06473_,31.7µm
_09939_,31.7µm
_09358_,31.68µm
net184,31.66µm
_15541_,31.655µm
clknet_leaf_147_clk,31.65µm
_08900_,31.64µm
_15005_,31.63µm
_06724_,31.62µm
_06736_,31.62µm
_15857_,31.62µm
multiplier_instance.TT.CPA.sum\[38\],31.62µm
_03705_,31.6µm
adder_instance.four_man\[54\],31.6µm
_02736_,31.58µm
_08762_,31.57µm
_11314_,31.56µm
_20789_,31.56µm
adder_instance.mantisaBshift\[40\],31.56µm
_04207_,31.54µm
_02938_,31.5µm
_12463_,31.5µm
_16488_,31.5µm
_16905_,31.5µm
_05741_,31.48µm
_05876_,31.48µm
_15847_,31.48µm
_06662_,31.46µm
_08433_,31.46µm
_11936_,31.46µm
_14899_,31.46µm
add_mantisaA\[7\],31.46µm
add_mantisaA\[8\],31.46µm
mult_buffer.tail\[0\],31.46µm
_03317_,31.44µm
_03940_,31.44µm
_12920_,31.44µm
_16741_,31.44µm
_18081_,31.44µm
_14769_,31.415µm
_20092_,31.4µm
_13655_,31.38µm
_19434_,31.38µm
_10046_,31.37µm
_06095_,31.36µm
_06573_,31.36µm
_14424_,31.36µm
_20407_,31.36µm
_07714_,31.34µm
_20688_,31.34µm
_04824_,31.32µm
_15446_,31.32µm
_12198_,31.3µm
_15709_,31.3µm
_20944_,31.3µm
_09886_,31.29µm
_08519_,31.26µm
_09101_,31.26µm
add_mantisaA\[9\],31.26µm
_15029_,31.25µm
_21730_,31.24µm
_17054_,31.22µm
_13213_,31.2µm
_18201_,31.2µm
_09470_,31.18µm
_14026_,31.18µm
_12665_,31.16µm
multiplier_instance.TT.genblk1\[3\].CSA1.A\[13\],31.16µm
_14642_,31.14µm
net2186,31.125µm
_10196_,31.12µm
_20705_,31.12µm
_09337_,31.1µm
_13229_,31.1µm
_11349_,31.08µm
_03231_,31.06µm
_06391_,31.06µm
_09670_,31.06µm
_18605_,31.06µm
_05820_,31.04µm
adder_instance.expmiddled\[7\],31.02µm
_05193_,31.01µm
_07070_,31µm
_13734_,31µm
_18268_,31µm
_09438_,30.98µm
_04614_,30.96µm
_14421_,30.96µm
_20420_,30.96µm
_14532_,30.94µm
_10886_,30.92µm
_11463_,30.92µm
_19459_,30.92µm
_21189_,30.9µm
_21340_,30.9µm
_11840_,30.88µm
_13378_,30.88µm
_03243_,30.87µm
_09212_,30.86µm
_09741_,30.86µm
_12872_,30.86µm
_05907_,30.84µm
_14052_,30.84µm
_03251_,30.82µm
_05586_,30.82µm
_02941_,30.8µm
_07055_,30.8µm
_17100_,30.8µm
_17386_,30.8µm
net155,30.79µm
_12433_,30.78µm
_14093_,30.78µm
net2184,30.78µm
_10356_,30.76µm
_14637_,30.76µm
_07301_,30.74µm
_13767_,30.74µm
_14023_,30.74µm
_21421_,30.74µm
_06691_,30.73µm
_20999_,30.72µm
_05584_,30.7µm
_09950_,30.7µm
_14032_,30.7µm
_14855_,30.7µm
_16686_,30.7µm
_18300_,30.7µm
_18831_,30.7µm
_08978_,30.68µm
_14361_,30.68µm
_17052_,30.68µm
_03865_,30.67µm
_06704_,30.66µm
clknet_leaf_148_clk,30.66µm
_14318_,30.64µm
net3307,30.64µm
_11891_,30.62µm
_06972_,30.61µm
_05959_,30.6µm
_06778_,30.6µm
_07347_,30.6µm
_16512_,30.6µm
_04100_,30.58µm
_07708_,30.58µm
net2946,30.58µm
_03788_,30.56µm
_16255_,30.55µm
_06370_,30.54µm
_07731_,30.54µm
_20492_,30.54µm
_03918_,30.52µm
_12960_,30.52µm
_19350_,30.52µm
adder_instance.mantisaresult\[0\],30.52µm
_03984_,30.5µm
_16367_,30.5µm
net1366,30.5µm
_16270_,30.48µm
_15712_,30.475µm
_03568_,30.46µm
_06525_,30.46µm
_15594_,30.46µm
_04802_,30.42µm
_06311_,30.42µm
_14069_,30.42µm
_07107_,30.38µm
_07890_,30.38µm
_09220_,30.38µm
_12350_,30.38µm
_05612_,30.36µm
_04195_,30.34µm
_16591_,30.34µm
_21112_,30.34µm
net3147,30.34µm
_05590_,30.32µm
_09948_,30.32µm
_13602_,30.32µm
_14324_,30.32µm
mult_expA\[5\],30.32µm
_05305_,30.3µm
add_expA\[5\],30.29µm
_10205_,30.285µm
_08348_,30.28µm
_04904_,30.26µm
_11216_,30.26µm
_09630_,30.24µm
_11594_,30.24µm
_11915_,30.24µm
_12598_,30.24µm
_19090_,30.24µm
_20122_,30.24µm
_11687_,30.22µm
_14209_,30.22µm
_20878_,30.22µm
_04668_,30.2µm
_11339_,30.2µm
_18512_,30.2µm
_20693_,30.2µm
_20834_,30.2µm
div_expA\[3\],30.2µm
_14917_,30.18µm
adder_instance.mantisaresult\[62\],30.18µm
_09727_,30.16µm
_11288_,30.16µm
_15453_,30.16µm
_15682_,30.16µm
_16683_,30.16µm
_18943_,30.16µm
_21461_,30.16µm
_16183_,30.14µm
_17007_,30.14µm
_02682_,30.12µm
_04875_,30.12µm
_08684_,30.12µm
_20992_,30.12µm
reorder_buf_instance.value1\[1\],30.1µm
_20762_,30.085µm
_03388_,30.08µm
_04024_,30.08µm
_14977_,30.08µm
_19547_,30.08µm
_20548_,30.08µm
_18668_,30.04µm
_08677_,30.02µm
_04866_,30.005µm
_06104_,30µm
_13817_,30µm
_20172_,30µm
divider_instance.mantisaresult\[16\],30µm
_08206_,29.98µm
_15523_,29.98µm
adder_instance.mantisaBshift\[27\],29.98µm
_04818_,29.96µm
_12182_,29.94µm
_13219_,29.94µm
net2711,29.94µm
net3177,29.94µm
_13437_,29.93µm
_05718_,29.92µm
_04181_,29.9µm
_08610_,29.9µm
_02561_,29.88µm
_05037_,29.88µm
_06242_,29.88µm
_07287_,29.88µm
_07932_,29.88µm
_03252_,29.86µm
_03340_,29.86µm
_09683_,29.86µm
_04561_,29.84µm
_05133_,29.84µm
_06384_,29.84µm
_09912_,29.84µm
_13850_,29.84µm
_15114_,29.84µm
_15675_,29.84µm
net3269,29.84µm
_11818_,29.83µm
_08667_,29.82µm
_09693_,29.82µm
_18033_,29.82µm
_10325_,29.8µm
_18062_,29.8µm
net496,29.8µm
adder_instance.expadd\[5\],29.795µm
_02788_,29.78µm
_03309_,29.78µm
_05035_,29.78µm
_03146_,29.76µm
_10093_,29.76µm
_11638_,29.76µm
_16485_,29.76µm
_12771_,29.74µm
_13717_,29.74µm
_18836_,29.74µm
_09427_,29.72µm
_11560_,29.7µm
_16510_,29.7µm
_18180_,29.7µm
net185,29.7µm
_18055_,29.69µm
_06023_,29.68µm
_13861_,29.68µm
_03673_,29.66µm
_06364_,29.66µm
_09252_,29.66µm
_10332_,29.66µm
net3162,29.66µm
_00985_,29.64µm
_03225_,29.64µm
_13190_,29.64µm
_15104_,29.62µm
_07001_,29.61µm
_03756_,29.6µm
_08371_,29.6µm
_20710_,29.6µm
_02939_,29.58µm
_04832_,29.58µm
_11299_,29.58µm
_11700_,29.58µm
_17985_,29.58µm
multiplier_instance.EB.exponent_a\[5\],29.58µm
reorder_buf_instance.array\[4\]\[31\],29.58µm
_09008_,29.56µm
_12056_,29.56µm
divider_instance.mantisaB0\[13\],29.56µm
_10095_,29.545µm
_04012_,29.54µm
_20028_,29.54µm
_05442_,29.52µm
_06779_,29.52µm
_16974_,29.505µm
_04149_,29.5µm
_14958_,29.5µm
_15092_,29.46µm
net2005,29.46µm
_04470_,29.44µm
_16643_,29.44µm
_17249_,29.44µm
adder_instance.mantisaBshift\[57\],29.42µm
divider_instance.mantisaB0\[1\],29.42µm
_04918_,29.4µm
_09372_,29.4µm
_11198_,29.4µm
_17934_,29.4µm
net86,29.4µm
_11931_,29.38µm
_12156_,29.38µm
_21344_,29.38µm
_09651_,29.36µm
_17149_,29.36µm
_02566_,29.32µm
_18715_,29.32µm
_19576_,29.32µm
_20613_,29.32µm
_21365_,29.32µm
_05821_,29.315µm
_20369_,29.3µm
_17898_,29.28µm
net96,29.28µm
net3086,29.28µm
_14319_,29.275µm
_15686_,29.265µm
_15276_,29.26µm
_03903_,29.24µm
_08363_,29.24µm
_09228_,29.24µm
_16547_,29.24µm
reorder_buf_instance.value1\[13\],29.22µm
_09636_,29.21µm
_06977_,29.2µm
_17092_,29.2µm
_20003_,29.2µm
adder_buffer.out\[16\],29.18µm
_02692_,29.16µm
_09623_,29.16µm
_11996_,29.16µm
_12431_,29.16µm
_14378_,29.16µm
_06862_,29.14µm
_11327_,29.14µm
_18198_,29.14µm
_15595_,29.12µm
_19355_,29.12µm
_20971_,29.12µm
_03966_,29.1µm
_06876_,29.1µm
_09629_,29.1µm
_12178_,29.1µm
_12231_,29.1µm
net3253,29.1µm
_09790_,29.09µm
_14084_,29.08µm
_14159_,29.08µm
_19078_,29.08µm
_04509_,29.06µm
_12041_,29.06µm
_14757_,29.06µm
net2187,29.06µm
_01465_,29.045µm
_02711_,29.04µm
_15531_,29.04µm
_12865_,29.035µm
_07091_,29.01µm
_06624_,29µm
_16402_,29µm
reorder_buf_instance.value1\[15\],29µm
_04042_,28.98µm
_04209_,28.98µm
_06181_,28.98µm
_10520_,28.98µm
_14407_,28.98µm
_14620_,28.98µm
_21709_,28.98µm
_03942_,28.96µm
_06056_,28.96µm
_04546_,28.955µm
_03226_,28.94µm
_09522_,28.94µm
_11069_,28.94µm
_12722_,28.94µm
_13222_,28.94µm
_14398_,28.94µm
_14694_,28.94µm
adder_instance.mantisaAshift\[39\],28.94µm
adder_instance.mantisaBshift\[48\],28.93µm
_10273_,28.92µm
_02757_,28.9µm
_11802_,28.9µm
net3278,28.9µm
_06805_,28.88µm
_15985_,28.88µm
_20211_,28.88µm
adder_buffer.value\[6\],28.88µm
_02718_,28.86µm
_04876_,28.86µm
_05629_,28.86µm
_08269_,28.86µm
_13371_,28.86µm
_19594_,28.86µm
_10067_,28.84µm
_14725_,28.84µm
_16376_,28.84µm
net3030,28.84µm
_15428_,28.83µm
_04477_,28.82µm
_16593_,28.82µm
_17066_,28.82µm
_20720_,28.82µm
_10310_,28.8µm
_16810_,28.8µm
_11376_,28.78µm
_04355_,28.76µm
_08435_,28.76µm
_08919_,28.76µm
_13413_,28.76µm
multiplier_instance.TT.CPA.sum\[39\],28.76µm
_04934_,28.74µm
_06287_,28.74µm
_13242_,28.74µm
_18858_,28.74µm
_20521_,28.74µm
_14756_,28.72µm
_20228_,28.72µm
multiplier_instance.s3_nan,28.72µm
_04693_,28.7µm
_11789_,28.7µm
_12461_,28.7µm
_14722_,28.695µm
_15715_,28.68µm
_17910_,28.68µm
_06172_,28.665µm
_06785_,28.66µm
_16984_,28.66µm
_17070_,28.64µm
_06581_,28.6µm
_09776_,28.6µm
_15586_,28.6µm
_17107_,28.6µm
final_out[27],28.6µm
divider_instance.mantisaAshift\[55\],28.595µm
_14459_,28.59µm
_18148_,28.59µm
_19326_,28.58µm
_04686_,28.56µm
_11822_,28.56µm
_14461_,28.56µm
_06459_,28.54µm
_08626_,28.54µm
_18181_,28.53µm
_20458_,28.52µm
_03822_,28.46µm
_04683_,28.46µm
_05444_,28.46µm
_14355_,28.46µm
_15013_,28.46µm
_15455_,28.45µm
_16414_,28.44µm
_10319_,28.43µm
_12772_,28.42µm
_14018_,28.4µm
_15909_,28.4µm
_18851_,28.4µm
_20529_,28.4µm
adder_buffer.value\[18\],28.4µm
_18105_,28.38µm
_08440_,28.375µm
_03338_,28.36µm
_05992_,28.36µm
_16818_,28.36µm
net2122,28.36µm
_08446_,28.34µm
_18143_,28.34µm
_05623_,28.32µm
_17053_,28.32µm
_19101_,28.32µm
_10480_,28.3µm
_04310_,28.28µm
_17125_,28.28µm
_18505_,28.28µm
_20947_,28.28µm
net2450,28.28µm
net3323,28.28µm
_08788_,28.26µm
_05582_,28.255µm
_04213_,28.24µm
_13489_,28.24µm
_13615_,28.24µm
_20725_,28.24µm
_07749_,28.22µm
_14707_,28.22µm
_05514_,28.2µm
_16909_,28.2µm
_18028_,28.2µm
_15533_,28.18µm
_09942_,28.16µm
_18293_,28.16µm
final_out[6],28.15µm
_08708_,28.14µm
_16642_,28.14µm
_16670_,28.14µm
_18546_,28.14µm
add_mantisaB\[12\],28.13µm
_07084_,28.12µm
_14576_,28.12µm
_14720_,28.12µm
net459,28.12µm
_04348_,28.1µm
_11847_,28.1µm
_14404_,28.1µm
_19538_,28.1µm
_19842_,28.1µm
_05784_,28.08µm
_05502_,28.06µm
_19127_,28.06µm
_20004_,28.06µm
_11885_,28.04µm
_13042_,28.04µm
_03425_,28.02µm
_07441_,28.02µm
_11489_,28.02µm
_12629_,28.02µm
_20721_,28.02µm
_09955_,28.01µm
_08672_,28µm
_10532_,28µm
_18238_,28µm
_21157_,28µm
_02843_,27.98µm
_10379_,27.98µm
_13285_,27.98µm
_13313_,27.98µm
_17928_,27.98µm
_21225_,27.98µm
_06722_,27.96µm
_07121_,27.96µm
_08242_,27.96µm
_12770_,27.96µm
_15422_,27.96µm
_16021_,27.955µm
_19175_,27.94µm
_18068_,27.925µm
_13540_,27.92µm
_17033_,27.92µm
_20200_,27.92µm
_06945_,27.9µm
_09680_,27.9µm
_08085_,27.88µm
_11878_,27.88µm
_14263_,27.88µm
_06768_,27.86µm
_12341_,27.86µm
_12706_,27.86µm
_21275_,27.86µm
_01448_,27.845µm
_04199_,27.84µm
_04398_,27.84µm
_09119_,27.84µm
_17102_,27.84µm
_07980_,27.82µm
_11424_,27.82µm
_15536_,27.82µm
_07914_,27.81µm
_07974_,27.8µm
_14098_,27.8µm
_19871_,27.8µm
reorder_buf_instance.ready_check\[9\],27.8µm
_12627_,27.795µm
_07460_,27.78µm
_17293_,27.78µm
_21184_,27.78µm
_06610_,27.76µm
_13742_,27.76µm
_07213_,27.755µm
_07023_,27.74µm
_09280_,27.74µm
_09833_,27.74µm
_13478_,27.74µm
_20903_,27.74µm
_16827_,27.735µm
_13631_,27.73µm
_13747_,27.73µm
_07861_,27.72µm
_18323_,27.72µm
_11392_,27.71µm
_08739_,27.7µm
_10708_,27.7µm
_20557_,27.7µm
_03405_,27.69µm
_15142_,27.69µm
_05465_,27.68µm
_09396_,27.68µm
_11151_,27.66µm
_15382_,27.66µm
_17064_,27.66µm
_10940_,27.65µm
_08752_,27.64µm
net3121,27.61µm
_06799_,27.6µm
_09857_,27.6µm
_10460_,27.6µm
_16986_,27.6µm
_17009_,27.6µm
_21271_,27.6µm
_05754_,27.58µm
_05072_,27.57µm
_08303_,27.565µm
_06079_,27.56µm
_07412_,27.56µm
_10903_,27.56µm
_11283_,27.54µm
_11578_,27.54µm
_13347_,27.54µm
_03236_,27.52µm
_03292_,27.52µm
_18892_,27.52µm
_21074_,27.5µm
adder_instance.mantisaBshift\[51\],27.5µm
_05867_,27.48µm
_07002_,27.48µm
_09957_,27.48µm
_11097_,27.48µm
_14609_,27.48µm
_16600_,27.48µm
_16912_,27.48µm
_17108_,27.48µm
_17983_,27.48µm
_18679_,27.48µm
_20526_,27.48µm
_07488_,27.46µm
_01132_,27.445µm
_13933_,27.44µm
_19037_,27.44µm
adder_instance.four_man\[40\],27.44µm
_10819_,27.42µm
_11242_,27.41µm
_11851_,27.4µm
_12803_,27.4µm
_13651_,27.4µm
_19583_,27.4µm
_21718_,27.4µm
multiplier_instance.EB.exponent_a\[1\],27.4µm
_12034_,27.38µm
_04115_,27.36µm
_15898_,27.36µm
_03242_,27.34µm
_05244_,27.34µm
_13892_,27.34µm
_16602_,27.34µm
_17015_,27.34µm
_08742_,27.33µm
_07074_,27.32µm
final_out[24],27.32µm
_03748_,27.26µm
_14303_,27.26µm
_16259_,27.26µm
_18052_,27.26µm
_07363_,27.24µm
_08693_,27.24µm
_12980_,27.24µm
_14301_,27.24µm
_16503_,27.24µm
_21533_,27.24µm
_08592_,27.22µm
_12653_,27.22µm
mult_mantisaB\[18\],27.22µm
_07289_,27.21µm
_08545_,27.2µm
_10748_,27.2µm
_14451_,27.19µm
_04639_,27.18µm
_13387_,27.16µm
_18159_,27.15µm
_03150_,27.14µm
_09167_,27.14µm
_14943_,27.14µm
_15051_,27.14µm
_12124_,27.12µm
_13683_,27.12µm
_13746_,27.12µm
_01417_,27.105µm
_06304_,27.1µm
_06517_,27.1µm
_07031_,27.1µm
_11488_,27.1µm
_11797_,27.1µm
_14341_,27.1µm
_16218_,27.1µm
_16361_,27.1µm
_21605_,27.1µm
_09172_,27.08µm
_11820_,27.08µm
_12061_,27.08µm
_12475_,27.08µm
_13114_,27.08µm
_18076_,27.08µm
_16207_,27.075µm
_06642_,27.06µm
_07953_,27.06µm
_08086_,27.06µm
_08971_,27.06µm
_09368_,27.06µm
adder_instance.mantisaB0\[5\],27.06µm
_04568_,27.04µm
_15159_,27.04µm
net3145,27.04µm
_11874_,27.02µm
_05727_,27.01µm
_06923_,27µm
_11798_,27µm
_12054_,27µm
net3104,27µm
net3116,27µm
_18017_,26.995µm
_20324_,26.995µm
_03266_,26.98µm
_20237_,26.98µm
_09992_,26.96µm
_20063_,26.96µm
_14196_,26.94µm
_20305_,26.94µm
_20861_,26.94µm
adder_instance.mantisaB0\[19\],26.94µm
mult_expB\[5\],26.94µm
multiplier_instance.EB.exponent_a\[0\],26.94µm
_13339_,26.9µm
_14058_,26.9µm
_19243_,26.9µm
_09644_,26.895µm
_04142_,26.89µm
_08871_,26.87µm
_03946_,26.86µm
_16264_,26.86µm
_12134_,26.84µm
_07743_,26.82µm
_12133_,26.82µm
_04566_,26.8µm
_07247_,26.8µm
_16434_,26.8µm
adder_instance.mantisaAshift\[40\],26.8µm
_09443_,26.78µm
_11075_,26.78µm
multiplier_instance.s3_zero,26.78µm
_16415_,26.76µm
_16925_,26.76µm
_03636_,26.74µm
_04217_,26.74µm
_19200_,26.74µm
_07702_,26.73µm
_11158_,26.72µm
_16185_,26.72µm
_17951_,26.72µm
_18987_,26.72µm
_19540_,26.72µm
_11400_,26.71µm
_10432_,26.7µm
_18016_,26.7µm
_20753_,26.7µm
_17882_,26.685µm
_06493_,26.68µm
_07523_,26.68µm
_14121_,26.68µm
_15490_,26.68µm
_03880_,26.66µm
_07921_,26.66µm
_09308_,26.66µm
_12031_,26.66µm
last_nop,26.66µm
_08129_,26.65µm
_15100_,26.64µm
_18196_,26.64µm
_18275_,26.64µm
_19603_,26.64µm
_08380_,26.62µm
_10055_,26.6µm
_14241_,26.6µm
_15187_,26.6µm
_20452_,26.6µm
net3130,26.6µm
_06506_,26.58µm
divider_instance.mantisaresult\[61\],26.58µm
_14391_,26.56µm
_16275_,26.56µm
_19827_,26.56µm
_05640_,26.55µm
_13494_,26.54µm
_14297_,26.54µm
_13519_,26.535µm
_09401_,26.52µm
_12705_,26.52µm
_14062_,26.52µm
_16710_,26.52µm
_18503_,26.52µm
_12325_,26.505µm
_08809_,26.5µm
_13139_,26.5µm
_15419_,26.5µm
_16437_,26.5µm
_16981_,26.5µm
_07387_,26.49µm
_09058_,26.48µm
_11602_,26.475µm
_06971_,26.46µm
_08642_,26.46µm
_17005_,26.46µm
_20229_,26.46µm
_06010_,26.45µm
_13100_,26.45µm
_11303_,26.44µm
_13354_,26.44µm
_21416_,26.44µm
adder_instance.mantisaBshift\[4\],26.44µm
_18703_,26.43µm
_15367_,26.42µm
_18038_,26.42µm
_20376_,26.42µm
_03130_,26.4µm
_05480_,26.4µm
_10058_,26.4µm
_11110_,26.4µm
_12196_,26.4µm
_13914_,26.4µm
_14430_,26.4µm
_17281_,26.4µm
_20446_,26.4µm
adder_buffer.out\[14\],26.4µm
_03787_,26.38µm
_01128_,26.375µm
_05178_,26.36µm
_06900_,26.36µm
_08174_,26.36µm
_04604_,26.34µm
_04616_,26.34µm
_08758_,26.34µm
_14979_,26.34µm
_15474_,26.34µm
_19956_,26.32µm
div_expA\[5\],26.32µm
_14480_,26.31µm
_21294_,26.31µm
_11749_,26.3µm
_15462_,26.3µm
net2195,26.3µm
_01115_,26.285µm
_03708_,26.28µm
_06050_,26.28µm
_07123_,26.28µm
_09596_,26.28µm
_13663_,26.28µm
_14851_,26.28µm
net3282,26.28µm
_04397_,26.27µm
_04351_,26.26µm
_09208_,26.26µm
_13835_,26.26µm
_14575_,26.26µm
_17074_,26.26µm
_20552_,26.26µm
_03744_,26.24µm
_12129_,26.24µm
_05883_,26.22µm
_07922_,26.22µm
_13018_,26.22µm
_17019_,26.22µm
_17919_,26.22µm
_20121_,26.22µm
_09682_,26.2µm
_13048_,26.195µm
_21196_,26.195µm
_14671_,26.19µm
_03339_,26.18µm
_05029_,26.18µm
_09364_,26.18µm
_16677_,26.18µm
_17162_,26.18µm
_13581_,26.16µm
_13760_,26.16µm
_18493_,26.16µm
_19297_,26.16µm
_06071_,26.14µm
_15607_,26.14µm
_04684_,26.12µm
_12692_,26.12µm
_14652_,26.12µm
_14888_,26.12µm
_18436_,26.12µm
_04933_,26.1µm
_08357_,26.1µm
_09838_,26.1µm
_13178_,26.1µm
_14523_,26.1µm
_16580_,26.1µm
_19076_,26.1µm
_19463_,26.1µm
_15559_,26.085µm
_06956_,26.08µm
_09319_,26.08µm
_13756_,26.08µm
_03937_,26.06µm
_19069_,26.06µm
_19228_,26.06µm
_09581_,26.05µm
_06602_,26.04µm
_05516_,26.035µm
_05719_,26.02µm
_12939_,26.02µm
_14830_,26.01µm
_04472_,26µm
_08597_,25.98µm
_04099_,25.97µm
_02669_,25.96µm
_03299_,25.96µm
_13954_,25.96µm
_16027_,25.96µm
_16852_,25.96µm
_21617_,25.96µm
net3284,25.96µm
_17795_,25.945µm
_03809_,25.94µm
_04267_,25.94µm
_13883_,25.94µm
_06012_,25.92µm
_06788_,25.92µm
_15819_,25.92µm
_16970_,25.92µm
_21795_,25.92µm
_03734_,25.915µm
_12608_,25.9µm
net2913,25.9µm
_03474_,25.86µm
_06835_,25.86µm
_07323_,25.86µm
_13696_,25.86µm
_20365_,25.86µm
_07912_,25.84µm
_12142_,25.84µm
_14438_,25.84µm
_15798_,25.84µm
_01445_,25.825µm
_12392_,25.82µm
_17430_,25.82µm
add_mantisaB\[17\],25.82µm
_04710_,25.8µm
_09224_,25.8µm
_19988_,25.8µm
_06466_,25.78µm
_15787_,25.78µm
_20933_,25.78µm
multiplier_instance.EB.exponent_a\[3\],25.78µm
adder_buffer.array\[2\]\[8\],25.77µm
_03922_,25.76µm
_07115_,25.76µm
_09148_,25.76µm
_13469_,25.76µm
_21541_,25.76µm
divider_instance.mantisaA0\[14\],25.76µm
_21224_,25.75µm
_08572_,25.74µm
_10586_,25.74µm
_01183_,25.725µm
_03434_,25.72µm
_16637_,25.72µm
_20104_,25.72µm
_06967_,25.7µm
_07208_,25.7µm
_13088_,25.7µm
_12910_,25.695µm
_05844_,25.69µm
_09582_,25.66µm
_11479_,25.64µm
_14444_,25.64µm
_17987_,25.64µm
_20257_,25.64µm
net3054,25.62µm
_05606_,25.6µm
_10049_,25.6µm
_19867_,25.6µm
_20091_,25.6µm
_07909_,25.58µm
_14732_,25.58µm
_14824_,25.58µm
_08383_,25.57µm
_05715_,25.56µm
_08356_,25.54µm
_12279_,25.54µm
_12574_,25.54µm
_15424_,25.54µm
_20462_,25.54µm
reorder_buf_instance.ready_check\[10\],25.525µm
_03212_,25.52µm
_03387_,25.52µm
_05910_,25.52µm
_06212_,25.52µm
_09357_,25.52µm
_15389_,25.52µm
adder_instance.mantisaBshift\[42\],25.52µm
_01299_,25.5µm
_14416_,25.5µm
_16622_,25.5µm
_14661_,25.48µm
_20894_,25.48µm
_21757_,25.48µm
_15184_,25.475µm
_03657_,25.46µm
_10454_,25.44µm
_10787_,25.44µm
_14309_,25.44µm
_19375_,25.44µm
_20882_,25.44µm
_06809_,25.42µm
_13623_,25.42µm
_15099_,25.4µm
_17962_,25.4µm
_18176_,25.4µm
_19549_,25.4µm
_20528_,25.4µm
_12363_,25.38µm
_05527_,25.36µm
_10442_,25.36µm
_10957_,25.36µm
_14894_,25.36µm
_16968_,25.36µm
_19554_,25.36µm
adder_instance.mantisaBshift\[54\],25.36µm
_20549_,25.355µm
_13408_,25.35µm
_06431_,25.34µm
_14942_,25.34µm
_10916_,25.33µm
_03828_,25.32µm
_13359_,25.32µm
_13670_,25.32µm
_20421_,25.32µm
_15512_,25.3µm
_17120_,25.3µm
divider_instance.mantisaB0\[20\],25.3µm
reorder_buf_instance.array\[8\]\[21\],25.3µm
_03873_,25.28µm
_21274_,25.28µm
multiplier_instance.s3_sum\[25\],25.28µm
_13457_,25.26µm
_13679_,25.26µm
_19438_,25.26µm
clknet_leaf_87_clk,25.26µm
_04577_,25.24µm
_05927_,25.24µm
_17979_,25.24µm
mult_signB,25.24µm
_14128_,25.235µm
_07604_,25.22µm
_12266_,25.22µm
_17935_,25.22µm
_05089_,25.215µm
_07495_,25.2µm
_08659_,25.2µm
_17044_,25.2µm
_03692_,25.18µm
_07010_,25.18µm
_08674_,25.18µm
_12471_,25.18µm
_13642_,25.18µm
_18287_,25.18µm
_20103_,25.18µm
_21636_,25.18µm
_07295_,25.16µm
_08426_,25.16µm
_08048_,25.155µm
_20631_,25.155µm
_06255_,25.14µm
_19327_,25.14µm
_17002_,25.12µm
_20794_,25.12µm
_09412_,25.1µm
_12847_,25.1µm
_15588_,25.1µm
_17994_,25.09µm
_04975_,25.08µm
_08830_,25.08µm
_12426_,25.08µm
_14204_,25.08µm
_14636_,25.08µm
_01049_,25.065µm
_06263_,25.06µm
_12160_,25.06µm
_14022_,25.06µm
_03781_,25.04µm
_16499_,25.04µm
_17903_,25.04µm
_17905_,25.04µm
_01470_,25.025µm
_09770_,25.02µm
_13781_,25.02µm
adder_instance.mantisaBshift\[49\],25.02µm
_17850_,25.005µm
_14512_,24.985µm
_03312_,24.98µm
_13934_,24.98µm
_19699_,24.98µm
_15329_,24.97µm
_10702_,24.96µm
_20283_,24.96µm
_09861_,24.94µm
_12488_,24.94µm
_20477_,24.94µm
_11334_,24.935µm
_02695_,24.92µm
_03233_,24.92µm
_08636_,24.92µm
_11759_,24.92µm
_18689_,24.92µm
multiplier_instance.PPG.A\[17\],24.92µm
_09363_,24.9µm
